"","Library.Full.Name","Library.Number","Survey.Year.From","A1.3.Ontario.Library.Service..OLS..Region..English.","A1.4.Type.of.Library.Service..English.","A1.5.Mailing.Address","A1.9.Street.Address","A1.10.City.Town","A1.11.Province","A1.12.Postal.Code","A1.13.Web.Site.Address","A1.14..No..of.Active.Library.Cardholders","B1.1..Net.Balance.brought.forward.from.previous.year","B2.1.1..Public.Library.Operating.Grant..PLOG.","B2.1.2..Pay.Equity.Grant","B2.1.3..First.Nation.Salary.Supplement.Grant","B2.1.4..Total.Provincial.Operating.Funding","B2.2..Local.Operating.Funding..e.g..Municipality.or.Band.local.operating.funding.","B2.3..Contract.Revenue..funds.from.other.municipalities","B2.4.1.03..Trillium.Foundation.funding","B2.4.1.04..Provincial.student.employment.funding","B2.4.1.05..ServiceOntario","B2.4.1.07..CAP.youth.support","B2.4.1.08..Young.Canada.Works","B2.4.1.10..OLCF","B2.4.1.11..ILDS","B2.4.1.99..Other.Project.Grant","B2.4.1a..Total.Project.Grants","B2.5..Donations..monies.donated.by.outside.bodies..e.g..Friends.groups..trust.funds.etc..","B2.6..Self.Generated.Revenue..e.g..fines..fees..sales.fundraising..room.rentals..cafe.revenue..etc..","B2.7..Debt.Services.and.Reserve.Fund.Revenues","B2.8..Other..Specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..e.g..Connectivity.","B2.9..Total.Operating.Revenues","B3.1..Provincial","B3.2..Federal","B3.3..Local","B3.4..Other..specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..report.each.funding.source.on.a.separate.line.","B3.5..Total.Capital.Revenues","B4.01..Materials","B4.01.1..General..Include.all.physical.items.that.are.not.electronic..e.g..books..periodicals..etc..","B4.01.2..Electronic..e.g..electronic.subscriptions.and.other.databases..downloadable.media..gaming..software..Playaway..DVDs..and.e.resources.","B4.02..Staffing..Total.funds.spent.on.all.staff..including.benefits..","B4.03..Staff.Training..Total.funds.spent.on.staff.training..including.travel.and.accommodation.","B4.04..Facilities.Utilities..Costs.related.to.library.facility.operation..e.g..insurance..rent..lighting..maintenance..etc..","B4.05.1..Telephone.and.Fax","B4.05.2..Dedicated.Internet.Connectivity.Costs..e.g..wireless..ISDN..dedicated.lines..","B4.06..Computer.Services..Total.spent.on.computer.equipment.and.related.expenses..e.g..computer.maintenance.contracts..etc..new.automated.systems..etc..","B4.07..Debt.Charges.and.Transfers.to.Reserve.Funds","B4.08..Funds.returned.to.government.sources","B4.09..Contract.payments.made.to.library.board.for.library.services..Specify.the.library.board.s..and.amount.given.to.each.board..report.each.payment.on.a.separate.line.","B4.10..Other..specify.all.other.expenditures.not.reported.above.and.indicate.the.amount.spent.for.each.expenditure.listed..report.each.item.on.a.separate.line.","B5.0..Total.Operating.Expenditures","B6.0..Total.Capital.Expenditures..funds.expended.on.land..building.construction.renovation.or.furniture.","C0.1.E..English.Print.Titles.Held","C0.1.F..French.Print.Titles.Held","C0.1.O..Other.Print.Titles.Held","C0.1.T..Total.Print.Titles.Held","C0.2.E..English.Print.Volumes.Held","C0.2.F..French.Print.Volumes.Held","C0.2.O..Other.Print.Volumes.Held","C0.2.T..Total.Print.Volumes.Held","C0.3.1.E..English.CD.and.DVD.Titles","C0.3.1.F..French.CD.and.DVD.Titles","C0.3.1.O..Other.CD.and.DVD.Titles","C0.3.1.T..Total.CD.and.DVD.Titles","C0.3.2.E..English.CD.and.DVD.Copies","C0.3.2.F..French.CD.and.DVD.Copies","C0.3.2.O..Other.CD.and.DVD.Copies","C0.3.2.T..Total.CD.and.DVD.Copies","C0.3.3.E..English.E.book.and.E.audio.Titles","C0.3.3.F..French.E.book.and.E.audio.Titles","C0.3.3.O..Other.E.book.and.E.audio.Titles","C0.3.3.T..Total.E.book.and.E.audio.Titles","C0.3.4.E..English.E.book.and.E.audio.Copies","C0.3.4.F..French.E.book.and.E.audio.Copies","C0.3.4.O..Other.E.book.and.E.audio.Copies","C0.3.4.T..Total.E.book.and.E.audio.Copies","C0.4.E..English.Special.Collections..Original.Format","C0.4.F..French.Special.Collections..Original.Format","C0.4.O..Other.Special.Collections..Original.Format","C0.4.T..Total.Special.Collections..Original.Format","C0.5.E..English.Special.Collections..Digital.Format","C0.5.F..French.Special.Collections..Digital.Format","C0.5.O..Other.Special.Collections..Digital.Format","C0.5.T..Total.Special.Collections..Digital.Format","C3.1.E..English.Print.Periodical.Titles.Held","C3.1.F..French.Print.Periodical.Titles.Held","C3.1.O..Other.Print.Periodical.Titles.Held","C3.1.T..Total.Print.Periodical.Titles.Held","C3.2.0.E..English.Databases.and.Database.Subscriptions","C3.2.0.F..French.Databases.and.Database.Subscriptions","C3.2.0.O..Other.Databases.and.Database.Subscriptions","C3.2.0.T..Total.Databases.and.Database.Subscriptions","C4.1.F..No","C4.1.T..Yes","C4.2..If.yes..how.many","C4.3.01..Freegal","C4.3.02..Freading","C4.3.03..Hoopla","C4.3.04..Zinio","C4.3.05..IndieFlix","C4.3.06..Flipster","C4.3.07..Naxos","C4.3.90..Other","C5.1..If.you.provide.e.learning.services..e.g..Lynda.com..Gale.Courses..Learning.express..please.state.how.many.","C5.2..How.many.cardholders.took.e.learning.courses.","C5.3..How.many.e.learning.courses.were.taken.in.total.by.cardholders.","D1.0.H..How.many.hours.per.week.in.your.library.constitute.a.full.time.position..must.be.at.least.32.5.hours..","D1.1.1.C..Librarians","D1.1.2.C..Library.Technicians","D1.1.3.1.C..Other.Professional.Staff","D1.1.3.C..EXCEL.Graduates","D1.1.4.C..Other.Staff","D1.1.5.C..Volunteers","D1.2.1.C..Librarians","D1.2.1.H..Librarians","D1.2.2.C..Library.Technicians","D1.2.2.H..Library.Technicians","D1.2.3.1.C..Other.Professional.Staff","D1.2.3.1.H..Other.Professional.Staff","D1.2.3.C..EXCEL.Graduates","D1.2.3.H..EXCEL.Graduates","D1.2.4.C..Other.Staff","D1.2.4.H..Other.Staff","D1.2.5.C..Volunteers","D1.2.5.H..Volunteers","D1.301.C..Please.provide.the.total.number.of.students..co.op.students..and.interns.that.your.library.hired.on.a.summer..term.or.semester.basis.","E1.1..Total.No..of.Public.Access.Workstations.available.in.your.library","E1.1.1..Provide.Internet.access","E1.1.2..Provide.OPAC.and.or.ILS.Access","E1.1.4..Total.number.of.lending.laptops..netbooks..and.tablets..e.g..iPads.","E1.2..E.readers","E2.1..Does.your.library.have.an.automated.catalogue.system.","E2.3..Does.your.library.provide.wireless.Internet.connection.","E2.4.F..Does.your.library.have.a.3D.Printer.s.","E2.4.T..Does.your.library.have.a.3D.Printer.s.","E2.5..If.yes.state.how.many.","E2.6.F..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.","E2.6.T..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.","E2.7..If.yes.state.how.many.","E2.801..If.your.library.provides.circulating.wireless.hot.spot.devices..please.state.how.many.","E3.1.SPC..Main.Library","E3.1.SPH..Main.Library","E3.2.SPC..Branches.open.12.hours.per.week.or.more","E3.2.SPH..Branches.open.12.hours.per.week.or.more","E3.3.SPC..Branches.open.less.than.12.hours.per.week","E3.3.SPH..Branches.open.less.than.12.hours.per.week","E3.4.SPC..Bookmobile.stop.locations","E3.4.SPH..Bookmobile.stop.locations","E3.5.SPC..Deposit.Stations.and.Kiosks..refer.to.criteria.","E3.5.SPH..Deposit.Stations.and.Kiosks..refer.to.criteria.","E3.6.SPC..No..of.Bookmobiles.owned.by.your.library.board","F1.0..Total.Annual.Circulation..Actual.Annual.Direct.Circulation.","F2.1.P..No..of.programs.held.annually","F2.2.A..Annual.program.attendance","F2.301.Attendance..Early.literacy.and.Early.learning","F2.301.Programs..Early.literacy.and.Early.learning","F2.302.Attendance..Other.Children.s.programming","F2.302.Programs..Other.Children.s.programming","F2.303.Attendance..Summer.Reading","F2.303.Programs..Summer.Reading","F2.304.Attendance..Homework.help","F2.304.Programs..Homework.help","F2.305.Attendance..Class.instruction.at.a.library.or.school","F2.305.Programs..Class.instruction.at.a.library.or.school","F2.306.Attendance..Teen.programming","F2.306.Programs..Teen.programming","F2.307.Attendance..Newcomer.focus","F2.307.Programs..Newcomer.focus","F2.308.Attendance..Careers..job.help..skills.","F2.308.Programs..Careers..job.help..skills.","F2.309.Attendance..Business.Development","F2.309.Programs..Business.Development","F2.310.Attendance..Community.Development","F2.310.Programs..Community.Development","F2.311.Attendance..Technology..social.media.and.computer.literacy.","F2.311.Programs..Technology..social.media.and.computer.literacy.","F2.311a.Attendance..Maker.space..Digital.media.lab..Self.publishing","F2.311a.Programs..Maker.space..Digital.media.lab..Self.publishing","F2.312.Attendance..Genealogy..local.history..Doors.Open","F2.312.Programs..Genealogy..local.history..Doors.Open","F2.313.Attendance..Adult.learning..not.covered.elsewhere.","F2.313.Programs..Adult.learning..not.covered.elsewhere.","F2.314.Attendance..Seniors.programming","F2.314.Programs..Seniors.programming","F2.315.Attendance..Culture.Days..poetry.and.story.readings..art.shows","F2.315.Programs..Culture.Days..poetry.and.story.readings..art.shows","F2.316.Attendance..First.Nations.Public.Library.Week","F2.316.Programs..First.Nations.Public.Library.Week","F2.317.Attendance..First.Nation.Communities.Reads","F2.317.Programs..First.Nation.Communities.Reads","F2.317a.Attendance..Indigenous.language.training.and.retention","F2.317a.Programs..Indigenous.language.training.and.retention","F2.318.Attendance..Ontario.Public.Library.Week..Canadian.Library.Month","F2.318.Programs..Ontario.Public.Library.Week..Canadian.Library.Month","F2.319.Attendance..Book.Clubs","F2.319.Programs..Book.Clubs","F2.320.Attendance..Other","F2.320.Programs..Other","F2.4.1..If.you.provide.service.visits.to.residence.bound.people.or.people.at.risk..including.group.home..nursing.homes.or.individual.residences..please.state.the.number.of.annual.visits.","F3.1.1..No..of.requests.made.to.other.libraries","F3.1.2..No..of.items.being.borrowed","F3.2.1..No..of.requests.received.from.other.libraries","F3.2.2..No..of.items.lent","G1.1.1.W..All.circulation.except.E.books..downloadable.audio.books..music.and.video","G1.1.2.W..All.circulation.for.E.books..downloadable.audio.books..music.and.video.","G1.1.3.W..Total.circulation.of.all.library.materials","G1.2.1.W..Total.In.Library.Materials.Use","G1.3.1.W..No..of.people.using.library.workstations","G1.3.2.W..No..of.times.electronic.databases.are.accessed.by.library.users","G1.3.3.W..No..of.people.using.public.library.wireless.connection","G1.3.4.W..No..of.people.using.Maker.Spaces..Digital.Media.labs..Self.Publishing.Centres","G1.4.1.W..No..of.standard.reference.transactions","G1.4.2.W..No..of.electronic.reference.transactions","G1.4.3.W..No..of.Reader.s.Advisory.transactions","G1.4.4.W..No..of.Information.Communication.Technology..software.and.social.media.support.requests","G1.4.5.W..Average.staff.time.in.minutes.per.Information.Communication..Technology..software.and.social.media.support.request.","G1.4.6.W..Number.of.times.accessible.material..equipment.or.devices.are.requested","G1.5.1.W..No..of.visits.to.the.library.made.in.person","G1.5.2.W..No..of.electronic.visits.to.the.library.website","G1.5.3.W..No..of.Social.Media.visits","H1.1.1.01..Books","H1.1.1.02..E.books","H1.1.1.03..Databases.and.Other.Downloadable.Services","H1.1.1.04..Computer.software","H1.1.1.05..Connectivity","H1.1.1.06..Integrated.Library.systems","H1.1.1.07..Corporate.Discount.Programs","H1.1.1.08..Municipal.and.Local.government","H1.1.1.92..Other.Types.of.Consortia","H1.1.201..Please.list.any.libraries.with.which.you.have.such.agreements.in.place.or.briefly.describe.your.policy.","H1.2.1.F..No","H1.2.1.T..Yes","H1.2.2..If.Yes..provide.number.of.Friends.or.Foundations.organizations.your.public.library.works.with..","H1.3.1.F..No","H1.3.1.T..Yes","H1.3.2.10..Instagram","H1.3.2.11..Blogs","H1.3.2.12..Twitter","H1.3.2.13..Facebook","H1.3.2.14..Google.","H1.3.2.15..RSS.feeds","H1.3.2.16..Flickr","H1.3.2.17..YouTube","H1.3.2.18..LinkedIn","H1.3.2.19..Pinterest","H1.3.2.20..Tumblr","H1.3.2.90..Other.Social.Media","H1.4.1.F..No","H1.4.1.T..Yes","H1.4.2..If.Yes..how.many..","H1.4.3.21..Community.museums","H1.4.3.22..Art.galleries","H1.4.3.23..Municipal.cultural.planning.partnerships","H1.4.3.24..Archives","H1.4.3.25..Heritage.Organizations","H1.4.3.26..Ethno.cultural.and.Newcomer.Service.Organizations","H1.4.3.93..Other.Cultural.Partners","H1.5.1.F..No","H1.5.1.T..Yes","H1.5.2..If.Yes..how.many.","H1.5.3.40..Early.Childhood.Organizations","H1.5.3.41..School.boards..including.local.schools.and.local.education.authorities","H1.5.3.42..Community.Colleges","H1.5.3.43..Universities","H1.5.3.44..Distance.Education","H1.5.3.94..Other.Education.Sector.Partners","H1.5.4..Please.provide.highlights.or.examples.of.your.library.s.partnerships.with.the.Education.sector.","H1.7.1.F..No","H1.7.1.T..Yes","H1.7.2.31..ServiceOntario","H1.7.2.32..ESDC","H1.7.2.34..Municipal.services..e.g..licences.","H1.7.2.35..Health","H1.7.2.36..CAP.Youth","H1.7.2.91..Other.government.Service.Partnerships","H1.8.1.F..No","H1.8.1.T..Yes","H1.8.2.PC..Please.outline.your.projects.in.the.field.below..Provide.year.the.project.is.planned.for.","H1.8.3.F..No","H1.8.3.T..Yes","H1.8.4.TN..Please.outline.your.technology.needs.in.the.field.below.","H1.9.1.F..No","H1.9.1.T..Yes","H1.9.2.51..Chamber.of.Commerce","H1.9.2.52..Business.Improvement.Area..BIA.","H1.9.2.95..Other.Business.and.Economic.Sector.Partnerships","P1.1..Resident.Population.Served","P1.2..Contracting.Population.Served","P2.1..Contracting.Households.Served","P2.2..Resident.Households.Served","X"
"1","Addington Highlands Twp","L0005",2017,"Southern Ontario Library Service","Public or Union Library","Box 72 ","3641 Flinton Rd. ","Flinton","Ontario","K0H1P0","www.addingtonhighlandspubliclibrary.ca","959","20,143","11,434","0","0","11,434","64,833","0","0","0","850","0","0","0","3,805","0","4,655","750","1,196","0","2,161","85,029","0","0","0","0","0","9,078","7,939","1,139","55,788","385","5,639","1,713","2,176","3,250","0","0","0","2,858","80,887","0","15,138","30","0","15,168","15,338","30","0","15,368","1,908","6","1","1,915","2,108","6","1","2,115","0","0","0","0","0","0","0","0","0","0",0,"0","0","0",0,"0","21",0,0,"21",4,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,"0","0",35,0,0,0,0,0,0,0,"0",0,"0",0,0,2,15,2,"6","9","10",0,"12","12","12",4,2,1,1,0,0,0,0,0,0,0,1,15,1,"15",0,0,0,0,0,0,0,"11,101","30","202","6","2","68","12","128","16","0","0","0","0","0","0","0","0","0",0,"0",0,"0",0,"0","0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,"0",0,"0",0,"0","0","0","0","0","179","179","0","0","139","78","217","0","27","0","117","0","0",0,"0","0",0,"0","107","166","116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"0",0,0,"0",0,0,0,0,0,"1,744","0","0","2,757",0
"2","Adjala-TosorontioTwp","L0003",2017,"Southern Ontario Library Service","Contracting Municipality","7855 Sideroad 30 R.R. #1 ","7855 Sideroad 30 R.R. #1 ","Alliston","Ontario","L9R1V1","www.adjtos.ca","0","0","13,821","0","0","13,821","19,635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33,456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33,456","0","33,456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0",0,"0","0",0,0,"0",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,"0","0","0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0",0,"0","0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0",0,"0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0,0,0,0,0,"10,975","0","0","4,087",0
"3","Admaston/Bromley Twp","L0002",2017,"Southern Ontario Library Service","Public or Union Library","Hwy 60 P O Box 130 ","5346 Highway 60 ","Douglas","Ontario","K0J1S0","http://www.admastonbromleylibrary.com","369","9,719","5,518","0","0","5,518","17,900","652","0","2,979","0","0","0","0","3,078","2,400","8,457","1,637","7,406","0","1,638","43,208","0","0","0","0","0","15,434","8,796","6,638","17,106","106","1,720","803","1,031","3,892","2,304","0","0","7,189","49,585","0","8,783","51","0","8,834","8,856","51","0","8,907","975","0","0","975","975","0","0","975","78,132","618","41","78,791","127,231","621","57","127,909","0","0",0,"0","0","0",0,"0","0",0,0,"0",5,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,0,"0","0",35,0,0,0,0,0,0,0,"0",0,"0",0,0,1,12,1,"3","2","4",1,"5","5","5",2,1,1,1,0,0,0,0,0,0,0,1,12,0,"0",0,0,0,0,0,0,0,"9,700","15","334","0","0","65","3","82","4","0","0","0","0","0","0","0","0","0",0,"0",0,"0",0,"0","0","0","0","0",0,"0","0","25","6","0","0",0,0,0,0,"0",0,"85",1,"0","0","77","1","12","247","244","0","0","195","12","207","57","5","0","7","0","1",0,"8","4",2,"20","146","0","162",0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,"1,500",0,0,0,0,0,"2,713","0","0","1,401",0
"4","Ajax","L0032",2017,"Southern Ontario Library Service","Public or Union Library","55 Harwood Avenue South ","55 Harwood Avenue South ","Ajax","Ontario","L1S2H8","ajaxlibrary.ca","35,869","239,499","83,286","71,368","0","154,654","4,501,500","0","0","0","0","0","0","0","13,387","24,834","38,221","3,403","121,858","0","108,147","4,927,783","0","0","0","0","0","645,754","430,563","215,191","3,511,499","23,677","414,965","3,391","0","88,667","0","0","0","64,112","4,752,065","0","103,260","7,796","5,728","116,784","145,305","8,366","5,865","159,536","21,060","1,272","2,900","25,232","30,374","1,504","2,987","34,865","25,408","0","0","25,408","26,504","0","0","26,504","0","0",0,"0","0","0",0,"0","158",3,5,"166",9,4,3,"16",0,1,7,0,1,1,0,0,1,0,4,0,"0","0",35,5,3,3,0,13,0,0,"0",6,"18",1,20,0,0,37,"756","177","63.46",3,"57","46","11",7,0,1,1,0,1,1,0,0,0,0,1,67,2,"93",0,0,0,0,0,0,0,"816,646","1,617","34,348","5,836","267","6,226","177","4,316","98","1,592","68","1,676","75","1,421","132","693","77","272",17,"0",0,"2,484",55,"850","276","73","16","86",11,"2,810","147","4,124","149","1,577","15",0,0,0,0,"0",0,"37",2,"275","35","0","0","173","2,473","2,057","2,031","1,072","16,395","1,835","18,230","2,200","1,730","2,780","9,039","0","386",3,"29","363",4,"22","9,602","4,810","19,650",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,32,0,0,1,0,1,1,31,0,1,26,1,1,0,0,0,0,0,0,1,1,0,0,0,1,4,0,1,"394,000",0,0,"0",0,1,0,0,3,"127,400","0","0","38,320",0
"5","Alberton Twp","L1098",2017,"Ontario Library Service - North","Contracting Municipality","3 Highway 611 South RR1B2 ","3 Highway 611 South RR1B2 ","Township of Alberton","Ontario","P9A3M2","http://www.alberton.ca/","0","0","1,500","0","0","1,500","2,087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,587","0","3,587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0",0,"0","0",0,0,"0",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,"0","0","0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0",0,"0","0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0",0,"0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0,0,0,0,0,"969","0","0","366",0
"6","Alderville FN","L0390",2017,"Southern Ontario Library Service","First Nations Library","P.O. Box 46 ","11696 Second Line Road ","Alderville","Ontario","K0K2X0","http://aldervillelearningcentre.com/index.php/library.html","232","0","1,329","0","13,000","14,329","1,957","0","0","0","0","0","0","0","3,000","0","3,000","5,020","230","0","75","24,611","0","0","0","0","0","2,250","971","1,279","20,105","0","0","0","0","2,101","0","0","0","155","24,611","0","5,605","0","23","5,628","5,616","0","23","5,639","76","0","4","80","76","0","4","80","77,998","618","41","78,657","126,963","621","57","127,641","0","0",0,"0","0","0",0,"0","5",0,0,"5",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,"0","0",35,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,1,"20","0","0",0,"3","3","0",3,2,1,1,0,0,0,0,0,0,0,1,20,0,"0",0,0,0,0,0,0,0,"742","50","456","218","37","40","2","88","10","0","0","0","0","0","0","0","0","0",0,"0",0,"110",1,"0","0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,"0",0,"0",0,"0","0","0","0","0","88","84","0","0","34","1","35","33","3","0","0","0","4",0,"0","0",0,"0","43","0","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0,0,0,0,0,"323","0","0","0",0
"7","Alfred & Plantagenet Twp","L0004",2017,"Southern Ontario Library Service","Public or Union Library","C.P. 10 ","1963 rue de l'H¿tel de Ville C.P. 10 ","Lefaivre","Ontario","K0B1J0","www.alfred-plantagenet.ca","1,776","45,642","13,963","1,729","0","15,692","301,582","0","0","0","0","0","0","6,241","0","0","6,241","500","6,678","0","0","330,693","0","0","46,622","0","46,622","5,147","5,147","0","209,849","1,165","47,735","7,727","0","16,858","0","0","0","46,622","335,103","0","9,520","25,423","0","34,943","12,708","44,595","0","57,303","1,665","1,422","0","3,087","1,854","1,604","0","3,458","77,998","618","41","78,657","126,963","621","57","127,641","0","0",0,"0","0","0",0,"0","1",26,0,"27",0,0,0,"0",0,1,1,0,0,0,1,0,0,0,0,0,"0","0",35,0,1,0,0,0,0,0,"0",0,"0",5,81.5,1,27,0,"0","3","3",2,"16","16","16",0,0,1,1,0,0,0,0,0,0,0,0,0,5,"85",0,0,0,0,0,0,0,"34,134","42","688","0","0","362","30","0","0","0","0","268","3","0","0","0","0","0",0,"0",0,"0",0,"0","0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,"0",0,"0",0,"19","4","39","5","13","287","287","287","0","683","116","799","155","52","0","13","0","0",0,"0","0",0,"0","422","606","20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"0",0,0,"0",0,0,0,0,0,"9,680","0","0","4,218",0
"8","Algonquins of Pikwakanagan FN","L0391",2017,"Southern Ontario Library Service","First Nations Library","1657 A Mishomis Inamo ","1657 A Mishomis Inamo ","Golden Lake","Ontario","K0J1X0","http://algonquinsofpikwakanagan.com/library.php","59","0","2,388","0","13,000","15,388","0","15,524","0","0","0","0","0","0","3,519","0","3,519","0","0","0","0","34,431","0","0","0","0","0","2,873","1,998","875","21,580","3,699","397","1,614","749","3,519","0","0","0","0","34,431","0","5,256","0","0","5,256","5,256","0","0","5,256","115","0","0","115","115","0","0","115","0","0","0","0","0","0","0","0","0","0",0,"0","0","0",0,"0","5",0,0,"5",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,"0","0",32.5,0,0,0,0,1,0,0,"0",0,"0",0,0,0,0,1,"20","0","0",0,"6","6","6",3,0,1,1,0,0,0,0,0,0,0,1,20,0,"0",0,0,0,0,0,0,0,"75","33","60","0","0","0","0","0","0","5","30","0","0","0","0","0","0","0",0,"0",0,"0",0,"0","0","0","0","0",0,"0","0","0","0","55","3",0,0,0,0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","15","0","15","5","18","0","0","0","0",0,"0","2",3,"0","18","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0,0,0,0,0,"460","0","0","0",0
"9","Alnwick/Haldimand Twp","L0487",2017,"Southern Ontario Library Service","Public or Union Library","2363 County Road 23 ","","Grafton","Ontario","K0K2G0","www.alnwickhaldimand.ca","1,857","0","13,478","3,273","0","16,751","155,471","0","0","0","0","0","0","0","6,069","0","6,069","3,094","3,158","24,406","8,833","217,782","0","0","0","0","0","33,898","28,239","5,659","143,972","3,253","11,190","2,900","2,470","3,583","7,722","0","0","8,794","217,782","24,034","29,205","0","0","29,205","29,334","0","0","29,334","1,365","0","0","1,365","1,365","0","0","1,365","82,857","618","41","83,516","126,963","621","57","127,641","0","0",0,"0","0","0",0,"0","47",0,0,"47",11,2,0,"13",0,0,0,0,0,0,0,0,0,0,0,0,"0","0",32.5,0,0,0,0,1,0,0,"0",1,"7.5",0,0,0,0,5,"75.5","0","0",2,"12","12","3",3,0,1,1,0,0,0,0,0,0,0,0,0,3,"43",0,0,0,0,0,0,0,"26,868","70","901","0","0","205","13","288","24","2","1","196","10","39","3","0","0","0",0,"0",0,"0",0,"6","6","0","0","0",0,"85","4","0","0","0","0",0,0,0,0,"0",0,"0",0,"80","9","0","0","0","834","781","1,263","668","542","62","604","84","30","0","401","0","11",11,"42","5",10,"96","167","0","0",1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,1,"9,600",0,0,0,0,0,"6,869","0","0","3,271",0
