Library Full Name,Library Number,Survey Year From,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),A1.5 Mailing Address,A1.9 Street Address,A1.10 City/Town,A1.11 Province,A1.12 Postal Code,A1.13 Web Site Address,A1.14  No. of Active Library Cardholders,B1.1  Net Balance brought forward from previous year,B2.1.1  Public Library Operating Grant (PLOG),B2.1.2  Pay Equity Grant,B2.1.3  First Nation Salary Supplement Grant,B2.1.4  Total Provincial Operating Funding,B2.2  Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.3  Contract Revenue (funds from other municipalities, LSBs or First Nation Bands that contract for library services). Specify name of contracting organization and amount received from each. (Does not apply to contracting municipalities)",B2.4.1.02  Capacity building funding,B2.4.1.03  Trillium Foundation funding,B2.4.1.04  Provincial student employment funding,B2.4.1.05  ServiceOntario,B2.4.1.07  CAP youth support,B2.4.1.08  Young Canada Works,B2.4.1.10  OLCF,B2.4.1.99  Other Project Grant,B2.4.1a  Total Project Grants,"B2.5  Donations (monies donated by outside bodies, e.g. Friends groups, trust funds etc.)","B2.6  Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)",B2.7  Debt Services and Reserve Fund Revenues,"B2.8  Other (Specify any other source of funds not included above and indicate the amount received from each funding source listed, e.g. Connectivity)",B2.9  Total Operating Revenues,B3.1  Provincial,B3.2  Federal,B3.3  Local,B3.4  Other (specify any other source of funds not included above and indicate the amount received from each funding source listed; report each funding source on a separate line),B3.5  Total Capital Revenues,B4.01  Materials,"B4.01.1  General (Include all physical items that are not electronic, e.g. books, periodicals, etc.)","B4.01.2  Electronic (e.g. electronic subscriptions and other databases, downloadable media, gaming  software, Playaway, DVDs, and e-resources)","B4.02  Staffing (Total funds spent on all staff, including benefits.)","B4.03  Staff Training (Total funds spent on staff training, including travel and accommodation)","B4.04  Facilities/Utilities (Costs related to library facility operation, e.g. insurance, rent, lighting, maintenance, etc.)",B4.05.1  Telephone and Fax,"B4.05.2  Dedicated Internet Connectivity Costs (e.g. wireless, ISDN, dedicated lines.)","B4.06  Computer Services (Total spent on computer equipment and related expenses, e.g. computer maintenance contracts, etc., new automated systems, etc.)",B4.07  Debt Charges and Transfers to Reserve Funds,B4.08  Funds returned to government sources,B4.09  Contract payments made to library board for library services (Specify the library board(s) and amount given to each board; report each payment on a separate line),B4.10  Other (specify all other expenditures not reported above and indicate the amount spent for each expenditure listed; report each item on a separate line),B5.0  Total Operating Expenditures,"B6.0  Total Capital Expenditures (funds expended on land, building construction/renovation or furniture)",C1.1.E  English Titles Held,C1.1.F  French Titles Held,C1.1.O  Other Titles Held,C1.1.T  Total Titles Held,C1.2.E  English Volumes Held,C1.2.F  French Volumes Held,C1.2.O  Other Volumes Held,C1.2.T  Total Volumes Held,C1.3.1.E  English No. of Databases,C1.3.1.F  French No. of Databases,C1.3.1.O  Other No. of Databases,C1.3.1.T  Total No. of Databases,C1.3.2.E  English No. of CD and DVD Titles,C1.3.2.F  French No. of CD and DVD Titles,C1.3.2.O  Other No. of CD and DVD Titles,C1.3.2.T  Total No. of CD and DVD Titles,C1.3.3.E  English No. of copies of CD and DVDs,C1.3.3.F  French No. of copies of CD and DVDs,C1.3.3.O  Other No. of copies of CD and DVDs,C1.3.3.T  Total No. of copies of CD and DVDs,C1.4.E  English Special Collections - original format,C1.4.F  French Special Collections - original format,C1.4.O  Other Special Collections - original format,C1.4.T  Total Special Collections - original format,C1.5.E  English Special Collections - digital format,C1.5.F  French Special Collections - digital format,C1.5.O  Other Special Collections - digital format,C1.5.T  Total Special Collections - digital format,C2.1.E  English Titles Held ,C2.1.F  French Titles Held ,C2.1.O  Other Titles Held ,C2.1.T  Total Titles Held ,C2.2.E  English Volumes Held,C2.2.F  French Volumes Held,C2.2.O  Other Volumes Held,C2.2.T  Total Volumes Held,C2.3.1.E  English No. of CD and DVD Titles,C2.3.1.F  French No. of CD and DVD Titles,C2.3.1.O  Other No. of CD and DVD Titles,C2.3.1.T  Total No. of CD and DVD Titles,C2.3.2.E  English No. of copies of CD and DVDs,C2.3.2.F  French No. of copies of CD and DVDs,C2.3.2.O  Other No. of copies of CD and DVDs,C2.3.2.T  Total No. of copies of CD and DVDs,"C2.3.3.E  English No. of Titles of E-resources, including E-books","C2.3.3.F  French No. of Titles of E-resources, including E-books","C2.3.3.O  Other No. of Titles of E-resources, including E-books","C2.3.3.T  Total No. of Titles of E-resources, including E-books","C2.3.4.E  English No. of Copies of E-resources, including E-books","C2.3.4.F  French No. of Copies of E-resources, including E-books","C2.3.4.O  Other No. of Copies of E-resources, including E-books","C2.3.4.T  Total No. of Copies of E-resources, including E-books",C2.4.E  English Special Collections - original format,C2.4.F  French Special Collections - original format,C2.4.O  Other Special Collections - original format,C2.4.T  Total Special Collections - original format,C2.5.E  English Special Collections - digital format,C2.5.F  French Special Collections - digital format,C2.5.O  Other Special Collections - digital format,C2.5.T  Total Special Collections - digital format,C3.1.E  English Titles Held ,C3.1.F  French Titles Held ,C3.1.O  Other Titles Held ,C3.1.T  Total Titles Held ,C3.2.1.E  English No. of Database Subscriptions,C3.2.1.F  French No. of Database Subscriptions,C3.2.1.O  Other No. of Database Subscriptions,C3.2.1.T  Total No. of Database Subscriptions,C3.2.2.E  English No. of CD and DVD Titles,C3.2.2.F  French No. of CD and DVD Titles,C3.2.2.O  Other No. of CD and DVD Titles,C3.2.2.T  Total No. of CD and DVD Titles,C3.2.3.E  English No. of copies of CD and DVDs,C3.2.3.F  French No. of copies of CD and DVDs,C3.2.3.O  Other No. of copies of CD and DVDs,C3.2.3.T  Total No. of copies of CD and DVDs,C3.2.4.E  English No. of individual electronic periodicals titles,C3.2.4.F  French No. of individual electronic periodicals titles,C3.2.4.O  Other No. of individual electronic periodicals titles,C3.2.4.T  Total No. of individual electronic periodicals titles,C4.1.F  No,C4.1.T  Yes,"C4.2  If yes, how many",C4.3.01  Freegal,C4.3.02  Freading,C4.3.03  Hoopla,C4.3.04  Zinio,C4.3.05  IndieFlix,C4.3.06  Flipster,C4.3.07  Naxos,C4.3.90  Other,D1.0.H  How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,D1.1.1.C  Librarians,D1.1.2.C  Library Technicians,D1.1.3.1.C  Other Professional Staff,D1.1.3.C  EXCEL Graduates,D1.1.4.C  Other Staff,D1.1.5.C  Volunteers,D1.2.1.C  Librarians,D1.2.1.H  Librarians,D1.2.2.C  Library Technicians,D1.2.2.H  Library Technicians,D1.2.3.1.C  Other Professional Staff,D1.2.3.1.H  Other Professional Staff,D1.2.3.C  EXCEL Graduates,D1.2.3.H  EXCEL Graduates,D1.2.4.C  Other Staff,D1.2.4.H  Other Staff,D1.2.5.C  Volunteers,D1.2.5.H  Volunteers,E1.1  Total No. of Public Access Workstations available in your library,E1.1.1  Provide Internet access,E1.1.2  Provide OPAC and/or ILS Access,"E1.1.4  Total number of lending laptops, netbooks, and tablets (e.g. iPads)",E1.2  E-readers,E2.1.F  Does your library have an automated catalogue system?,E2.1.T  Does your library have an automated catalogue system?,E2.3.F  Does your library provide wireless Internet connection?,E2.3.T  Does your library provide wireless Internet connection?,E2.4.F  Does your library have a 3D Printer(s),E2.4.T  Does your library have a 3D Printer(s),E2.5  If yes state how many:,"E2.6.F  Does your library have a Maker Space, mobile Maker Space, Digital Media Lab, Digital Learning Centre, Self-Publishing Centre, Recording Studio etc.","E2.6.T  Does your library have a Maker Space, mobile Maker Space, Digital Media Lab, Digital Learning Centre, Self-Publishing Centre, Recording Studio etc.",E2.7  If yes state how many:,E3.1.SPC  Main Library,E3.1.SPH  Main Library,E3.2.SPC  Branches open 12 hours per week or more,E3.2.SPH  Branches open 12 hours per week or more,E3.3.SPC  Branches open less than 12 hours per week,E3.3.SPH  Branches open less than 12 hours per week,E3.4.SPC  Bookmobile stop locations,E3.4.SPH  Bookmobile stop locations,E3.5.SPC  Deposit Stations and Kiosks (refer to criteria),E3.5.SPH  Deposit Stations and Kiosks (refer to criteria),E3.6.SPC  No. of Bookmobiles owned by your library board,F1.0  Total Annual Circulation (Actual Annual Direct Circulation),F2.1.P  No. of programs held annually,F2.2.A  Annual program attendance,F2.301.Attendance  Early literacy and Early learning ,F2.301.Programs  Early literacy and Early learning ,F2.302.Attendance  Other Children's programming,F2.302.Programs  Other Children's programming,F2.303.Attendance  Summer Reading,F2.303.Programs  Summer Reading,F2.304.Attendance  Homework help ,F2.304.Programs  Homework help ,F2.305.Attendance  Class instruction at a library or school,F2.305.Programs  Class instruction at a library or school,F2.306.Attendance  Teen programming,F2.306.Programs  Teen programming,F2.307.Attendance  Newcomer focus,F2.307.Programs  Newcomer focus,"F2.308.Attendance  Careers, job help / skills ","F2.308.Programs  Careers, job help / skills ",F2.309.Attendance  Business Development,F2.309.Programs  Business Development,F2.310.Attendance  Community Development,F2.310.Programs  Community Development,"F2.311.Attendance  Technology, social media and computer literacy ","F2.311.Programs  Technology, social media and computer literacy ","F2.311a.Attendance  Maker space, Digital media lab, Self-publishing","F2.311a.Programs  Maker space, Digital media lab, Self-publishing","F2.312.Attendance  Genealogy, local history, Doors Open","F2.312.Programs  Genealogy, local history, Doors Open",F2.313.Attendance  Adult learning (not covered elsewhere),F2.313.Programs  Adult learning (not covered elsewhere),F2.314.Attendance  Seniors programming,F2.314.Programs  Seniors programming,"F2.315.Attendance  Culture Days, poetry and story readings, art shows","F2.315.Programs  Culture Days, poetry and story readings, art shows",F2.316.Attendance  First Nations Public Library Week,F2.316.Programs  First Nations Public Library Week,F2.317.Attendance  First Nation Communities Reads,F2.317.Programs  First Nation Communities Reads,F2.318.Attendance  Ontario Public Library Week / Canadian Library Month,F2.318.Programs  Ontario Public Library Week / Canadian Library Month,F2.319.Attendance  Book Clubs,F2.319.Programs  Book Clubs,F2.320.Attendance  Other,F2.320.Programs  Other,F3.1.1  No. of requests made to other libraries,F3.1.2  No. of items being borrowed,F3.2.1  No. of requests received from other libraries,F3.2.2  No. of items lent,"G1.1.1.W  All circulation except E-books, downloadable audio books, music and video","G1.1.2.W  All circulation for E-books, downloadable audio books, music and video ",G1.1.3.W  Total circulation of all library materials,G1.2.1.W  Total In Library Materials Use,G1.3.1.W  No. of people using library workstations,G1.3.2.W  No. of times electronic databases are accessed by library users,G1.3.3.W  No. of people using public library wireless connection,"G1.3.4.W  No. of people using Maker Spaces, Digital Media labs, Self-Publishing Centres",G1.4.1.W  No. of standard reference transactions,G1.4.2.W  No. of electronic reference transactions,G1.4.3.W  No. of Reader's Advisory transactions,"G1.4.4.W  No. of Information Communication Technology, software and social media support requests","G1.4.5.W  Average staff time in minutes per Information Communication  Technology, software and social media support request:","G1.4.6.W  Number of times accessible material, equipment or devices are requested",G1.5.1.W  No. of visits to the library made in person,G1.5.2.W  No. of electronic visits to the library website,G1.5.3.W  No. of Social Media visits,H1.1.1.01  Books,H1.1.1.02  E-books,H1.1.1.03  Databases and Other Downloadable Services,H1.1.1.04  Computer software,H1.1.1.05  Connectivity,H1.1.1.06  Integrated Library systems,H1.1.1.07  Corporate Discount Programs,H1.1.1.08  Municipal and Local government,H1.1.1.92  Other Types of Consortia,H1.2.1.F  No,H1.2.1.T  Yes,"H1.2.2  If Yes, provide number of Friends or Foundations organizations your public library works with  ",H1.3.1.F  No,H1.3.1.T  Yes,H1.3.2.10  Instagram,H1.3.2.11  Blogs,H1.3.2.12  Twitter,H1.3.2.13  Facebook,H1.3.2.14  Google+,H1.3.2.15  RSS feeds,H1.3.2.16  Flickr,H1.3.2.17  YouTube,H1.3.2.18  LinkedIn,H1.3.2.19  Pinterest,H1.3.2.20  Tumblr,H1.3.2.90  Other Social Media,H1.4.1.F  No,H1.4.1.T  Yes,"H1.4.2  If Yes, how many?  ",H1.4.3.21  Community museums,H1.4.3.22  Art galleries,H1.4.3.23  Municipal cultural planning partnerships,H1.4.3.24  Archives,H1.4.3.25  Heritage Organizations,H1.4.3.26  Ethno-cultural and Newcomer Service Organizations,H1.4.3.93  Other Cultural Partners,H1.5.1.F  No,H1.5.1.T  Yes,"H1.5.2  If Yes, how many?",H1.5.3.40  Early Childhood Organizations,"H1.5.3.41  School boards, including local schools and local education authorities",H1.5.3.42  Community Colleges,H1.5.3.43  Universities,H1.5.3.44  Distance Education,H1.5.3.94  Other Education Sector Partners,H1.5.4  Please provide highlights or examples of your library's partnerships with the Education sector:,H1.7.1.F  No,H1.7.1.T  Yes,H1.7.2.31  ServiceOntario,H1.7.2.32  ESDC,H1.7.2.34  Municipal services (e.g. licences),H1.7.2.35  Health,H1.7.2.36  CAP Youth,H1.7.2.91  Other government Service Partnerships,H1.8.1.F  No,H1.8.1.T  Yes,H1.8.2.PC  Please outline your projects in the field below. Provide year the project is planned for.,H1.8.3.F  No,H1.8.3.T  Yes,H1.8.4.TN  Please outline your technology needs in the field below.,H1.9.1.F  No,H1.9.1.T  Yes,H1.9.2.51  Chamber of Commerce,H1.9.2.52  Business Improvement Area (BIA),H1.9.2.95  Other Business and Economic Sector Partnerships,P1.1  Resident Population Served,P1.2  Contracting Population Served,P2.1  Contracting Households Served,P2.2  Resident Households Served
Addington Highlands Twp,L0005,2015,Southern Ontario Library Service,Public or Union Library,Box 72 ,3641 Flinton Rd. ,Flinton,Ontario,K0H1P0,www.addingtonhighlandspubliclibrary.ca,909,"18,594","11,434",0,0,"11,434","73,808",0,0,0,0,0,0,0,"6,877",0,"6,877","1,490","1,528",0,"1,864","97,001",0,0,0,0,0,"12,867","12,120",747,"61,168","1,336","6,469","1,704","1,870","3,399",0,0,0,"4,607","93,420",0,33,0,0,33,90,0,0,90,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,489",30,0,"9,519","10,081",30,0,"10,111","1,757",4,1,"1,762","1,888",4,1,"1,893","3,353",68,103,"3,524","3,353",68,103,"3,524",0,0,0,0,0,0,0,0,23,0,0,23,9,5,4,18,0,0,0,0,0,0,0,0,"48,835",187,107,"49,129",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,21,2,9,10,12,12,12,12,4,2,0,1,0,1,0,0,0,0,0,0,1,15,1,15,0,0,0,0,0,0,0,"10,443",30,230,25,2,82,12,123,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,90,0,0,139,66,205,5,23,0,19,0,0,0,0,0,0,3,117,134,68,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,755",0,0,"2,756"
Adjala-TosorontioTwp,L0003,2015,Southern Ontario Library Service,Contracting Municipality,7855 Sideroad 30 R.R. #1 ,7855 Sideroad 30 R.R. #1 ,Alliston,Ontario,L9R1V1,www.adjtos.ca,0,0,"13,821",0,0,"13,821","16,346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,167",0,"30,167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,603",0,0,"4,077"
Admaston/Bromley Twp,L0002,2015,Southern Ontario Library Service,Public or Union Library,Hwy 60 P O Box 130 ,5346 Highway 60 ,Douglas,Ontario,K0J1S0,http://www.admastonbromleylibrary.com,418,"1,719","5,518",0,0,"5,518","16,000",652,0,0,"2,875",0,0,0,"5,549",0,"8,424",310,"1,851",0,821,"33,576",0,0,0,0,0,"5,862","4,337","1,525","16,499",264,"1,440","1,698",519,"1,543","2,240",0,0,"5,261","35,326",0,24,2,0,26,81,2,0,83,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,637",74,0,"8,711","8,645",74,0,"8,719",700,0,0,700,700,0,0,700,"3,487",68,103,"3,658","3,621",68,103,"3,792",0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,18,0,0,0,0,0,0,0,0,"48,835",187,107,"49,129",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,3,1,3,6,6,6,1,2,0,1,0,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,"10,256",19,342,12,1,75,5,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,50,1,0,0,0,0,60,1,0,0,10,1,220,211,0,0,244,0,244,136,10,0,5,0,1,1,10,1,5,0,167,99,124,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,000",0,0,0,0,0,"2,622",0,0,"1,391"
Ajax,L0032,2015,Southern Ontario Library Service,Public or Union Library,55 Harwood Avenue South ,55 Harwood Avenue South ,Ajax,Ontario,L1S2H8,ajaxlibrary.ca,"35,702","193,745","83,286","71,368",0,"154,654","4,075,300",0,0,0,0,0,0,"3,390","13,175","14,677","31,242","11,314","120,286",0,"120,833","4,513,629",0,0,0,0,0,"581,973","405,892","176,081","3,373,760","25,391","350,168","3,488",0,"78,795",0,0,0,"86,976","4,500,551",0,370,0,0,370,"1,192",0,0,"1,192",14,6,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,924","7,237","4,356","108,517","132,883","7,758","4,460","145,101","18,096","1,076","2,281","21,453","25,008","1,285","2,376","28,669","157,706",68,103,"157,877","1,402,852",68,103,"1,403,023",0,0,0,0,0,0,0,0,189,8,5,202,9,5,5,19,0,0,0,0,0,0,0,0,"49,095",187,107,"49,389",0,1,7,1,1,1,0,0,0,0,4,35,5,1,3,0,17,0,0,0,1,17,0,0,0,0,42,714,0,0,52,40,12,0,0,0,1,0,1,0,0,0,0,0,0,1,62,2,84,0,0,0,0,0,0,0,"824,062","1,628","30,379","9,081",452,"3,983",87,"3,562",84,"1,221",36,"1,671",61,"1,621",125,725,91,216,18,0,0,437,3,"1,205",353,0,0,253,11,"2,429",141,"3,032",125,634,9,0,0,0,0,45,1,264,31,0,0,"2,387","1,957","1,493",624,"14,014","1,436","15,450","2,391","1,076","2,158","7,461",0,388,17,46,153,3,12,"8,956","2,981",435,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,41,0,0,0,0,0,0,41,0,1,6,1,1,0,0,0,0,0,0,1,0,0,1,0,1,3,0,1,"6,000,000",0,0,0,0,1,0,0,3,"121,900",0,0,"37,740"
Alberton Twp,L1098,2015,Ontario Library Service - North,Contracting Municipality,3 Highway 611 South RR1B2 ,3 Highway 611 South RR1B2 ,Township of Alberton,Ontario,P9A3M2,http://www.alberton.ca/,0,0,"1,500",0,0,"1,500",167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,667",0,"1,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,367
Alderville FN,L0390,2015,Southern Ontario Library Service,First Nations Library,P.O. Box 46 ,11696 Second Line Road ,Alderville,Ontario,K0K2X0,http://aldervillelearningcentre.com/index.php/library.html,256,0,"1,329",0,"13,000","14,329","3,048",0,0,0,0,0,0,0,"2,500","2,000","4,500",0,0,0,"5,746","27,623",0,0,0,0,0,"2,269","1,744",525,"17,840",357,0,0,"2,746","3,788",0,0,0,623,"27,623",0,36,0,0,36,47,0,0,47,8,4,2,14,4,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,"5,074",0,23,"5,097","5,074",0,23,"5,097",57,0,4,61,57,0,4,61,"66,820",675,135,"67,630","78,092",676,147,"78,915",0,0,0,0,0,0,0,0,6,0,0,6,9,5,4,18,0,0,0,0,0,0,0,0,"48,835",187,107,"49,129",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,3,3,0,1,2,0,1,0,1,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,985,0,0,238,32,40,1,82,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,83,81,0,0,32,10,42,43,3,0,0,0,9,0,1,1,3,0,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0
Alfred & Plantagenet Twp,L0004,2015,Southern Ontario Library Service,Public or Union Library,C.P. 10 ,1963 rue de l'H¿tel de Ville C.P. 10 ,Lefaivre,Ontario,K0B1J0,www.alfred-plantagenet.ca,"1,595","36,203","13,936","1,729",0,"15,665","289,954",0,0,0,0,0,0,0,"13,708",384,"14,092","4,548","3,284",0,0,"327,543",0,0,0,0,0,"5,203","5,203",0,"205,214","1,463","81,459","4,193",0,"8,224","13,000",0,0,"44,403","363,159",0,72,311,0,383,72,516,0,588,0,0,0,0,8,4,2,14,8,4,2,14,0,0,0,0,0,0,0,0,"10,045","29,747",0,"39,792","12,006","43,413",0,"55,419","1,539","1,337",0,"2,876","1,728","1,519",0,"3,247","66,820","3,962",135,"70,917","78,092","3,963",147,"82,202",0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,18,0,0,0,0,0,0,0,0,"48,835",187,107,"49,129",0,1,1,0,0,0,1,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,6,81.5,1,27,0,0,6,2,25,25,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,85,0,0,0,0,0,0,0,"33,513",49,751,0,0,486,27,0,0,0,0,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,15,0,0,0,0,0,0,0,0,16,2,56,3,245,0,226,0,670,132,802,240,70,20,20,0,33,5,8,4,15,5,470,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"7,000",0,0,0,0,0,"8,022",0,0,"4,293"
Algonquins of Pikwakanagan FN,L0391,2015,Southern Ontario Library Service,First Nations Library,1657 A Mishomis Inamo ,1657 A Mishomis Inamo ,Golden Lake,Ontario,K0J1X0,http://algonquinsofpikwakanagan.com/library.php,79,0,"2,388",0,"13,000","15,388",0,"7,124",0,0,0,0,0,0,"6,343","2,000","8,343",0,0,0,0,"30,855",0,0,0,0,0,"6,773","6,474",299,"21,173",475,300,999,859,220,0,0,0,0,"30,799",0,12,0,0,12,212,0,0,212,8,4,2,14,36,0,0,36,36,0,0,36,0,0,0,0,0,0,0,0,"5,756",0,0,"5,756","5,756",0,0,"5,756",115,0,0,115,115,0,0,115,"3,353",68,103,"3,524","3,353",68,103,"3,524",0,0,0,0,0,0,0,0,3,0,0,3,9,5,4,18,0,0,0,0,0,0,0,0,"48,835",187,107,"49,129",0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,7,7,0,2,0,0,1,0,1,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,785,63,234,0,0,0,0,24,2,180,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,16,18,0,0,0,6,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0
Alnwick/Haldimand Twp,L0487,2015,Southern Ontario Library Service,Public or Union Library,2363 County Road 23 ,,Grafton,Ontario,K0K2G0,www.alnwickhaldimand.ca,"1,646",0,"13,478","3,273",0,"16,751","156,539",0,0,0,414,0,0,0,0,"10,977","11,391","1,377",913,331,"4,549","191,851",0,0,0,0,0,"30,798","26,896","3,902","126,993","1,568","12,190","2,660","1,225",224,"7,757",0,0,"8,436","191,851",0,73,0,0,73,208,0,0,208,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,502",0,0,"29,502","29,651",0,0,"29,651","1,139",0,0,"1,139","1,139",0,0,"1,139","71,679",675,135,"72,489","78,092",676,147,"78,915",0,0,0,0,0,0,0,0,17,0,0,17,9,5,4,18,0,0,0,0,0,0,0,0,"48,835",187,107,"49,129",0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,83,0,0,11,11,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,"27,140",49,528,0,0,160,6,265,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,813,745,872,517,687,60,747,106,48,0,345,0,22,1,29,8,10,54,279,0,0,1,1,1,1,0,0,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,279",0,0,"3,271"
